,bs1,bs2,bs_delta,std1,std2,std_delta
897,0.6405608057975769,0.64056075,-5.960464477539063e-08,3.2203989028930664,1.3970093,-1.8233896493911743
898,0.5996623039245605,0.59966236,5.960464477539063e-08,3.1835734844207764,1.409374,-1.7741994857788086
899,0.4467740058898926,0.446774,0.0,2.41658353805542,1.0759718,-1.3406116962432861
900,0.6639316082000732,0.6639317,1.1920928955078125e-07,3.5396695137023926,1.5558443,-1.9838252067565918
901,0.4700262248516083,0.4700263,8.940696716308594e-08,2.429025173187256,1.0067796,-1.4222456216812134
902,0.5730721354484558,0.57307214,0.0,2.9615578651428223,1.1809587,-1.7805991172790527
903,0.6250537633895874,0.62505376,0.0,3.236415386199951,1.4077384,-1.8286769390106201
904,0.7677205204963684,0.7677207,1.7881393432617188e-07,3.961024045944214,1.6700184,-2.2910056114196777
905,0.3892093002796173,0.3892092,-8.940696716308594e-08,2.034850597381592,0.9597145,-1.075136125087738
906,0.5300182104110718,0.5300182,0.0,2.6288347244262695,1.1214652,-1.5073695182800293
907,0.6068124175071716,0.6068124,0.0,2.964078426361084,1.1616944,-1.8023840188980103
908,0.464893639087677,0.46489367,2.9802322387695312e-08,2.4726808071136475,1.0664663,-1.4062144756317139
909,0.7280003428459167,0.72800034,0.0,3.6638922691345215,1.5505255,-2.113366723060608
910,0.4405730962753296,0.4405731,0.0,2.1116676330566406,0.87048626,-1.2411813735961914
911,0.8051486611366272,0.8051488,1.1920928955078125e-07,3.9585440158843994,1.6610092,-2.2975348234176636
912,0.43618765473365784,0.43618765,0.0,2.2096731662750244,0.9612589,-1.2484142780303955
913,0.9011327028274536,0.9011327,0.0,4.897944927215576,2.3965356,-2.5014092922210693
914,0.5235162377357483,0.52351624,0.0,2.644606828689575,1.040558,-1.6040488481521606
915,1.6170130968093872,1.6170131,0.0,9.747997283935547,4.455129,-5.292868137359619
916,0.5472933053970337,0.54729337,5.960464477539063e-08,2.702472448348999,1.0720868,-1.6303856372833252
917,1.207193374633789,1.2071935,1.1920928955078125e-07,6.888121604919434,3.2040355,-3.6840860843658447
918,0.4976537227630615,0.49765372,0.0,2.558499574661255,1.2159177,-1.342581868171692
919,0.9285207986831665,0.9285208,0.0,4.648748874664307,2.0067203,-2.642028570175171
920,0.3282119333744049,0.32821187,-5.960464477539063e-08,1.634850025177002,0.6741039,-0.9607461094856262
921,0.41652873158454895,0.4165287,-2.9802322387695312e-08,2.124469518661499,1.0185295,-1.1059399843215942
922,0.4447022080421448,0.44470218,-2.9802322387695312e-08,2.344477891921997,0.9603625,-1.3841153979301453
923,0.6478263139724731,0.6478263,0.0,3.630950927734375,1.8250315,-1.8059194087982178
924,0.8153254985809326,0.8153255,0.0,4.378423690795898,1.9647577,-2.413666009902954
925,0.5130698084831238,0.5130698,0.0,2.744986057281494,1.233923,-1.5110630989074707
926,0.38416898250579834,0.38416892,-5.960464477539063e-08,2.0268168449401855,0.9267239,-1.1000929474830627
927,0.691127598285675,0.69112766,5.960464477539063e-08,3.572828769683838,1.5176384,-2.055190324783325
928,0.6025518178939819,0.6025518,0.0,3.096234083175659,1.3317504,-1.7644836902618408
929,0.9347420334815979,0.93474203,0.0,4.627988815307617,2.104096,-2.523892879486084
930,0.5134639143943787,0.513464,5.960464477539063e-08,2.43896484375,0.9426817,-1.4962831139564514
931,0.38814499974250793,0.3881449,-8.940696716308594e-08,1.9113034009933472,0.7634982,-1.1478052139282227
932,0.5646905303001404,0.5646906,5.960464477539063e-08,2.853076457977295,1.167435,-1.6856414079666138
933,0.30731675028800964,0.30731675,0.0,1.4100332260131836,0.5503918,-0.859641432762146
